route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"0012","20331000044","20331002489","Villejean-Université","","1","12-7.2707062","0012-B-1343-1669","1",""
"0064","20331000019","20331024890","Acigné","","1","64-3.2710477","0064-B-1167-4001","1",""
"0064","20331000021","20331024891","Acigné","","1","64-3.2712460","0064-B-1167-4001","1",""
"0064","20331000029","20331024892","Acigné","","1","64-3.2710117","0064-B-1167-4001","1",""
"0064","20331000031","20331024893","Acigné","","1","64-3.2712820","0064-B-1167-4001","1",""
"0064","20331000037","20331024894","Acigné","","1","64-3.2710842","0064-B-1167-4001","1",""
"0064","20331000048","20331024895","Acigné","","1","64-3.2711542","0064-B-1167-4001","1",""
"0064","20331000050","20331024896","Acigné","","1","64-3.2711868","0064-B-1167-4001","1",""
"0064","20331000013","20331024897","Acigné","","1","64-6.2711201","0064-B-1167-4001","1",""
"0064","20331000019","20331024898","Acigné","","1","64-6.2710475","0064-B-1167-4001","1",""
"0064","20331000021","20331024899","Acigné","","1","64-6.2712458","0064-B-1167-4001","1",""
"0052","20331000013","20331000249","Montgermont La Chapelle","","1","52-3.2711163","0052-B-3732-4069","1",""
"0012","20331000044","20331002490","Villejean-Université","","1","12-4.2707058","0012-B-1343-1669","1",""
"0064","20331000029","20331024900","Acigné","","1","64-6.2710115","0064-B-1167-4001","1",""
"0064","20331000031","20331024901","Acigné","","1","64-6.2712818","0064-B-1167-4001","1",""
"0064","20331000037","20331024902","Acigné","","1","64-6.2710839","0064-B-1167-4001","1",""
"0064","20331000048","20331024903","Acigné","","1","64-6.2711565","0064-B-1167-4001","1",""
"0064","20331000050","20331024904","Acigné","","1","64-6.2711891","0064-B-1167-4001","1",""
"0064","20331000013","20331024905","Acigné","","1","64-7.2711205","0064-B-1167-4001","1",""
"0064","20331000019","20331024906","Acigné","","1","64-7.2710479","0064-B-1167-4001","1",""
"0064","20331000021","20331024907","Acigné","","1","64-7.2712462","0064-B-1167-4001","1",""
"0064","20331000029","20331024908","Acigné","","1","64-7.2710119","0064-B-1167-4001","1",""
"0064","20331000031","20331024909","Acigné","","1","64-7.2712822","0064-B-1167-4001","1",""
"0012","20331000044","20331002491","Villejean-Université","","1","12-6.2707061","0012-B-1343-1669","1",""
"0064","20331000037","20331024910","Acigné","","1","64-7.2710844","0064-B-1167-4001","1",""
"0064","20331000048","20331024911","Acigné","","1","64-7.2711544","0064-B-1167-4001","1",""
"0064","20331000050","20331024912","Acigné","","1","64-7.2711870","0064-B-1167-4001","1",""
"0064","20331000013","20331024913","Acigné","","1","64-4.2711200","0064-B-1167-4001","1",""
"0064","20331000019","20331024914","Acigné","","1","64-4.2710474","0064-B-1167-4001","1",""
"0064","20331000021","20331024915","Acigné","","1","64-4.2712457","0064-B-1167-4001","1",""
"0064","20331000029","20331024916","Acigné","","1","64-4.2710114","0064-B-1167-4001","1",""
"0064","20331000031","20331024917","Acigné","","1","64-4.2712817","0064-B-1167-4001","1",""
"0064","20331000037","20331024918","Acigné","","1","64-4.2710840","0064-B-1167-4001","1",""
"0064","20331000048","20331024919","Acigné","","1","64-4.2711517","0064-B-1167-4001","1",""
"0012","20331000044","20331002492","Villejean-Université","","1","12-1.2707055","0012-B-1343-1669","1",""
"0064","20331000050","20331024920","Acigné","","1","64-4.2711846","0064-B-1167-4001","1",""
"0064","20331000013","20331024921","Acigné","","1","64-3.2711203","0064-B-1167-4001","1",""
"0064","20331000019","20331024922","Acigné","","1","64-3.2710477","0064-B-1167-4001","1",""
"0064","20331000021","20331024923","Acigné","","1","64-3.2712460","0064-B-1167-4001","1",""
"0064","20331000029","20331024924","Acigné","","1","64-3.2710117","0064-B-1167-4001","1",""
"0064","20331000031","20331024925","Acigné","","1","64-3.2712820","0064-B-1167-4001","1",""
"0064","20331000037","20331024926","Acigné","","1","64-3.2710842","0064-B-1167-4001","1",""
"0064","20331000048","20331024927","Acigné","","1","64-3.2711542","0064-B-1167-4001","1",""
"0064","20331000050","20331024928","Acigné","","1","64-3.2711868","0064-B-1167-4001","1",""
"0064","20331000013","20331024929","Acigné","","1","64-7.2711205","0064-B-1167-4001","1",""
"0012","20331000044","20331002493","Villejean-Université","","1","12-5.2707059","0012-B-1343-1669","1",""
"0064","20331000019","20331024930","Acigné","","1","64-7.2710479","0064-B-1167-4001","1",""
"0064","20331000021","20331024931","Acigné","","1","64-7.2712462","0064-B-1167-4001","1",""
"0064","20331000029","20331024932","Acigné","","1","64-7.2710119","0064-B-1167-4001","1",""
"0064","20331000031","20331024933","Acigné","","1","64-7.2712822","0064-B-1167-4001","1",""
"0064","20331000037","20331024934","Acigné","","1","64-7.2710844","0064-B-1167-4001","1",""
"0064","20331000048","20331024935","Acigné","","1","64-7.2711544","0064-B-1167-4001","1",""
"0064","20331000050","20331024936","Acigné","","1","64-7.2711870","0064-B-1167-4001","1",""
"0064","20331000013","20331024937","Acigné","","1","64-3.2711203","0064-B-1167-4001","1",""
"0064","20331000019","20331024938","Acigné","","1","64-3.2710477","0064-B-1167-4001","1",""
"0064","20331000021","20331024939","Acigné","","1","64-3.2712460","0064-B-1167-4001","1",""
"0012","20331000044","20331002494","Villejean-Université","","1","12-8.2707060","0012-B-1343-1669","1",""
"0064","20331000029","20331024940","Acigné","","1","64-3.2710117","0064-B-1167-4001","1",""
"0064","20331000031","20331024941","Acigné","","1","64-3.2712820","0064-B-1167-4001","1",""
"0064","20331000037","20331024942","Acigné","","1","64-3.2710842","0064-B-1167-4001","1",""
"0064","20331000048","20331024943","Acigné","","1","64-3.2711542","0064-B-1167-4001","1",""
"0064","20331000050","20331024944","Acigné","","1","64-3.2711868","0064-B-1167-4001","1",""
"0064","20331000013","20331024945","Acigné","","1","64-7.2711205","0064-B-1167-4001","1",""
"0064","20331000019","20331024946","Acigné","","1","64-7.2710479","0064-B-1167-4001","1",""
"0064","20331000021","20331024947","Acigné","","1","64-7.2712462","0064-B-1167-4001","1",""
"0064","20331000029","20331024948","Acigné","","1","64-7.2710119","0064-B-1167-4001","1",""
"0064","20331000031","20331024949","Acigné","","1","64-7.2712822","0064-B-1167-4001","1",""
"0012","20331000044","20331002495","Villejean-Université","","1","12-3.2707057","0012-B-1343-1669","1",""
"0064","20331000037","20331024950","Acigné","","1","64-7.2710844","0064-B-1167-4001","1",""
"0064","20331000048","20331024951","Acigné","","1","64-7.2711544","0064-B-1167-4001","1",""
"0064","20331000050","20331024952","Acigné","","1","64-7.2711870","0064-B-1167-4001","1",""
"0064","20331000013","20331024953","Acigné","","1","64-3.2711203","0064-B-1167-4001","1",""
"0064","20331000019","20331024954","Acigné","","1","64-3.2710477","0064-B-1167-4001","1",""
"0064","20331000021","20331024955","Acigné","","1","64-3.2712460","0064-B-1167-4001","1",""
"0064","20331000029","20331024956","Acigné","","1","64-3.2710117","0064-B-1167-4001","1",""
"0064","20331000031","20331024957","Acigné","","1","64-3.2712820","0064-B-1167-4001","1",""
"0064","20331000037","20331024958","Acigné","","1","64-3.2710842","0064-B-1167-4001","1",""
"0064","20331000048","20331024959","Acigné","","1","64-3.2711542","0064-B-1167-4001","1",""
"0012","20331000044","20331002496","Villejean-Université","","1","12-9.2707054","0012-B-1343-1669","1",""
"0064","20331000050","20331024960","Acigné","","1","64-3.2711868","0064-B-1167-4001","1",""
"0064","20331000013","20331024961","Acigné","","1","64-7.2711205","0064-B-1167-4001","1",""
"0064","20331000019","20331024962","Acigné","","1","64-7.2710479","0064-B-1167-4001","1",""
"0064","20331000021","20331024963","Acigné","","1","64-7.2712462","0064-B-1167-4001","1",""
"0064","20331000029","20331024964","Acigné","","1","64-7.2710119","0064-B-1167-4001","1",""
"0064","20331000031","20331024965","Acigné","","1","64-7.2712822","0064-B-1167-4001","1",""
"0064","20331000037","20331024966","Acigné","","1","64-7.2710844","0064-B-1167-4001","1",""
"0064","20331000048","20331024967","Acigné","","1","64-7.2711544","0064-B-1167-4001","1",""
"0064","20331000050","20331024968","Acigné","","1","64-7.2711870","0064-B-1167-4001","1",""
"0064","20331000013","20331024969","Acigné","","1","64-9.2711206","0064-B-1167-4001","1",""
"0012","20331000044","20331002497","Villejean-Université","","1","12-2.2707056","0012-B-1343-1669","1",""
"0064","20331000019","20331024970","Acigné","","1","64-9.2710471","0064-B-1167-4001","1",""
"0064","20331000021","20331024971","Acigné","","1","64-9.2712454","0064-B-1167-4001","1",""
"0064","20331000029","20331024972","Acigné","","1","64-9.2710111","0064-B-1167-4001","1",""
"0064","20331000031","20331024973","Acigné","","1","64-9.2712814","0064-B-1167-4001","1",""
"0064","20331000037","20331024974","Acigné","","1","64-9.2710845","0064-B-1167-4001","1",""
"0064","20331000048","20331024975","Acigné","","1","64-9.2711545","0064-B-1167-4001","1",""
"0064","20331000050","20331024976","Acigné","","1","64-9.2711871","0064-B-1167-4001","1",""
"0064","20331000013","20331024977","Acigné","","1","64-8.2711209","0064-B-1167-4001","1",""
"0064","20331000019","20331024978","Acigné","","1","64-8.2710480","0064-B-1167-4001","1",""
"0064","20331000021","20331024979","Acigné","","1","64-8.2712463","0064-B-1167-4001","1",""
"0012","20331000044","20331002498","Villejean-Université","","1","12-7.2707062","0012-B-1343-1669","1",""
"0064","20331000029","20331024980","Acigné","","1","64-8.2710120","0064-B-1167-4001","1",""
"0064","20331000031","20331024981","Acigné","","1","64-8.2712823","0064-B-1167-4001","1",""
"0064","20331000037","20331024982","Acigné","","1","64-8.2710848","0064-B-1167-4001","1",""
"0064","20331000048","20331024983","Acigné","","1","64-8.2711548","0064-B-1167-4001","1",""
"0064","20331000050","20331024984","Acigné","","1","64-8.2711874","0064-B-1167-4001","1",""
"0064","20331000013","20331024985","Acigné","","1","64-9.2711206","0064-B-1167-4001","1",""
"0064","20331000019","20331024986","Acigné","","1","64-9.2710471","0064-B-1167-4001","1",""
"0064","20331000021","20331024987","Acigné","","1","64-9.2712454","0064-B-1167-4001","1",""
"0064","20331000029","20331024988","Acigné","","1","64-9.2710111","0064-B-1167-4001","1",""
"0064","20331000031","20331024989","Acigné","","1","64-9.2712814","0064-B-1167-4001","1",""
"0012","20331000044","20331002499","Villejean-Université","","1","12-4.2707058","0012-B-1343-1669","1",""
"0064","20331000037","20331024990","Acigné","","1","64-9.2710845","0064-B-1167-4001","1",""
"0064","20331000048","20331024991","Acigné","","1","64-9.2711545","0064-B-1167-4001","1",""
"0064","20331000050","20331024992","Acigné","","1","64-9.2711871","0064-B-1167-4001","1",""
"0064","20331000013","20331024993","Acigné","","1","64-8.2711209","0064-B-1167-4001","1",""
"0064","20331000019","20331024994","Acigné","","1","64-8.2710480","0064-B-1167-4001","1",""
"0064","20331000021","20331024995","Acigné","","1","64-8.2712463","0064-B-1167-4001","1",""
"0064","20331000029","20331024996","Acigné","","1","64-8.2710120","0064-B-1167-4001","1",""
"0064","20331000031","20331024997","Acigné","","1","64-8.2712823","0064-B-1167-4001","1",""
"0064","20331000037","20331024998","Acigné","","1","64-8.2710848","0064-B-1167-4001","1",""
"0064","20331000048","20331024999","Acigné","","1","64-8.2711548","0064-B-1167-4001","1",""
"0405","20331000042","20331000025","Orgères Bourgbarré Saint-Erblon","","0","Ts5-2.2692327","0405-A-2366-3810","2",""
"0052","20331000019","20331000250","Montgermont La Chapelle","","1","52-3.2710437","0052-B-3732-4069","1",""
"0012","20331000044","20331002500","Villejean-Université","","1","12-6.2707061","0012-B-1343-1669","1",""
"0064","20331000050","20331025000","Acigné","","1","64-8.2711874","0064-B-1167-4001","1",""
"0064","20331000013","20331025001","Acigné","","1","64-11.2711207","0064-B-1167-4001","1",""
"0064","20331000019","20331025002","Acigné","","1","64-11.2710472","0064-B-1167-4001","1",""
"0064","20331000021","20331025003","Acigné","","1","64-11.2712455","0064-B-1167-4001","1",""
"0064","20331000029","20331025004","Acigné","","1","64-11.2710112","0064-B-1167-4001","1",""
"0064","20331000031","20331025005","Acigné","","1","64-11.2712815","0064-B-1167-4001","1",""
"0064","20331000037","20331025006","Acigné","","1","64-11.2710846","0064-B-1167-4001","1",""
"0064","20331000048","20331025007","Acigné","","1","64-11.2711546","0064-B-1167-4001","1",""
"0064","20331000050","20331025008","Acigné","","1","64-11.2711872","0064-B-1167-4001","1",""
"0064","20331000013","20331025009","Acigné","","1","64-9.2711206","0064-B-1167-4001","1",""
"0012","20331000044","20331002501","Villejean-Université","","1","12-1.2707055","0012-B-1343-1669","1",""
"0064","20331000019","20331025010","Acigné","","1","64-9.2710471","0064-B-1167-4001","1",""
"0064","20331000021","20331025011","Acigné","","1","64-9.2712454","0064-B-1167-4001","1",""
"0064","20331000029","20331025012","Acigné","","1","64-9.2710111","0064-B-1167-4001","1",""
"0064","20331000031","20331025013","Acigné","","1","64-9.2712814","0064-B-1167-4001","1",""
"0064","20331000037","20331025014","Acigné","","1","64-9.2710845","0064-B-1167-4001","1",""
"0064","20331000048","20331025015","Acigné","","1","64-9.2711545","0064-B-1167-4001","1",""
"0064","20331000050","20331025016","Acigné","","1","64-9.2711871","0064-B-1167-4001","1",""
"0064","20331000013","20331025017","Acigné","","1","64-10.2711208","0064-B-1167-4001","1",""
"0064","20331000019","20331025018","Acigné","","1","64-10.2710473","0064-B-1167-4001","1",""
"0064","20331000021","20331025019","Acigné","","1","64-10.2712456","0064-B-1167-4001","1",""
"0012","20331000044","20331002502","Villejean-Université","","1","12-5.2707059","0012-B-1343-1669","1",""
"0064","20331000029","20331025020","Acigné","","1","64-10.2710113","0064-B-1167-4001","1",""
"0064","20331000031","20331025021","Acigné","","1","64-10.2712816","0064-B-1167-4001","1",""
"0064","20331000037","20331025022","Acigné","","1","64-10.2710847","0064-B-1167-4001","1",""
"0064","20331000048","20331025023","Acigné","","1","64-10.2711547","0064-B-1167-4001","1",""
"0064","20331000050","20331025024","Acigné","","1","64-10.2711873","0064-B-1167-4001","1",""
"0064","20331000013","20331025025","Acigné","","1","64-8.2711209","0064-B-1167-4001","1",""
"0064","20331000019","20331025026","Acigné","","1","64-8.2710480","0064-B-1167-4001","1",""
"0064","20331000021","20331025027","Acigné","","1","64-8.2712463","0064-B-1167-4001","1",""
"0064","20331000029","20331025028","Acigné","","1","64-8.2710120","0064-B-1167-4001","1",""
"0064","20331000031","20331025029","Acigné","","1","64-8.2712823","0064-B-1167-4001","1",""
"0012","20331000044","20331002503","Villejean-Université","","1","12-8.2707060","0012-B-1343-1669","1",""
"0064","20331000037","20331025030","Acigné","","1","64-8.2710848","0064-B-1167-4001","1",""
"0064","20331000048","20331025031","Acigné","","1","64-8.2711548","0064-B-1167-4001","1",""
"0064","20331000050","20331025032","Acigné","","1","64-8.2711874","0064-B-1167-4001","1",""
"0064","20331000013","20331025033","Acigné","","1","64-11.2711207","0064-B-1167-4001","1",""
"0064","20331000019","20331025034","Acigné","","1","64-11.2710472","0064-B-1167-4001","1",""
"0064","20331000021","20331025035","Acigné","","1","64-11.2712455","0064-B-1167-4001","1",""
"0064","20331000029","20331025036","Acigné","","1","64-11.2710112","0064-B-1167-4001","1",""
"0064","20331000031","20331025037","Acigné","","1","64-11.2712815","0064-B-1167-4001","1",""
"0064","20331000037","20331025038","Acigné","","1","64-11.2710846","0064-B-1167-4001","1",""
"0064","20331000048","20331025039","Acigné","","1","64-11.2711546","0064-B-1167-4001","1",""
"0012","20331000044","20331002504","La Poterie","","0","12-6.2707061","0012-A-1669-1343","1",""
"0064","20331000050","20331025040","Acigné","","1","64-11.2711872","0064-B-1167-4001","1",""
"0064","20331000013","20331025041","Acigné","","1","64-9.2711206","0064-B-1167-4001","1",""
"0064","20331000019","20331025042","Acigné","","1","64-9.2710471","0064-B-1167-4001","1",""
"0064","20331000021","20331025043","Acigné","","1","64-9.2712454","0064-B-1167-4001","1",""
"0064","20331000029","20331025044","Acigné","","1","64-9.2710111","0064-B-1167-4001","1",""
"0064","20331000031","20331025045","Acigné","","1","64-9.2712814","0064-B-1167-4001","1",""
"0064","20331000037","20331025046","Acigné","","1","64-9.2710845","0064-B-1167-4001","1",""
"0064","20331000048","20331025047","Acigné","","1","64-9.2711545","0064-B-1167-4001","1",""
"0064","20331000050","20331025048","Acigné","","1","64-9.2711871","0064-B-1167-4001","1",""
"0064","20331000013","20331025049","Acigné","","1","64-10.2711208","0064-B-1167-4001","1",""
"0012","20331000044","20331002505","La Poterie","","0","12-5.2707059","0012-A-1669-1343","1",""
"0064","20331000019","20331025050","Acigné","","1","64-10.2710473","0064-B-1167-4001","1",""
"0064","20331000021","20331025051","Acigné","","1","64-10.2712456","0064-B-1167-4001","1",""
"0064","20331000029","20331025052","Acigné","","1","64-10.2710113","0064-B-1167-4001","1",""
"0064","20331000031","20331025053","Acigné","","1","64-10.2712816","0064-B-1167-4001","1",""
"0064","20331000037","20331025054","Acigné","","1","64-10.2710847","0064-B-1167-4001","1",""
"0064","20331000048","20331025055","Acigné","","1","64-10.2711547","0064-B-1167-4001","1",""
"0064","20331000050","20331025056","Acigné","","1","64-10.2711873","0064-B-1167-4001","1",""
"0064","20331000013","20331025057","Acigné","","1","64-12.2711210","0064-B-1167-4001","1",""
"0064","20331000019","20331025058","Acigné","","1","64-12.2710481","0064-B-1167-4001","1",""
"0064","20331000021","20331025059","Acigné","","1","64-12.2712464","0064-B-1167-4001","1",""
"0012","20331000044","20331002506","La Poterie","","0","12-3.2707057","0012-A-1669-1343","1",""
"0064","20331000029","20331025060","Acigné","","1","64-12.2710121","0064-B-1167-4001","1",""
"0064","20331000031","20331025061","Acigné","","1","64-12.2712824","0064-B-1167-4001","1",""
"0064","20331000037","20331025062","Acigné","","1","64-12.2710838","0064-B-1167-4001","1",""
"0064","20331000048","20331025063","Acigné","","1","64-12.2711564","0064-B-1167-4001","1",""
"0064","20331000050","20331025064","Acigné","","1","64-12.2711890","0064-B-1167-4001","1",""
"0064","20331000013","20331025065","Acigné","","1","64-8.2711209","0064-B-1167-4001","1",""
"0064","20331000019","20331025066","Acigné","","1","64-8.2710480","0064-B-1167-4001","1",""
"0064","20331000021","20331025067","Acigné","","1","64-8.2712463","0064-B-1167-4001","1",""
"0064","20331000029","20331025068","Acigné","","1","64-8.2710120","0064-B-1167-4001","1",""
"0064","20331000031","20331025069","Acigné","","1","64-8.2712823","0064-B-1167-4001","1",""
"0012","20331000044","20331002507","Villejean-Université","","1","12-2.2707056","0012-B-1343-1669","1",""
"0064","20331000037","20331025070","Acigné","","1","64-8.2710848","0064-B-1167-4001","1",""
"0064","20331000048","20331025071","Acigné","","1","64-8.2711548","0064-B-1167-4001","1",""
"0064","20331000050","20331025072","Acigné","","1","64-8.2711874","0064-B-1167-4001","1",""
"0064","20331000013","20331025073","Acigné","","1","64-11.2711207","0064-B-1167-4001","1",""
"0064","20331000019","20331025074","Acigné","","1","64-11.2710472","0064-B-1167-4001","1",""
"0064","20331000021","20331025075","Acigné","","1","64-11.2712455","0064-B-1167-4001","1",""
"0064","20331000029","20331025076","Acigné","","1","64-11.2710112","0064-B-1167-4001","1",""
"0064","20331000031","20331025077","Acigné","","1","64-11.2712815","0064-B-1167-4001","1",""
"0064","20331000037","20331025078","Acigné","","1","64-11.2710846","0064-B-1167-4001","1",""
"0064","20331000048","20331025079","Acigné","","1","64-11.2711546","0064-B-1167-4001","1",""
"0012","20331000044","20331002508","La Poterie","","0","12-1.2707055","0012-A-1669-1343","1",""
"0064","20331000050","20331025080","Acigné","","1","64-11.2711872","0064-B-1167-4001","1",""
"0064","20331000013","20331025081","Acigné","","1","64-9.2711206","0064-B-1167-4001","1",""
"0064","20331000019","20331025082","Acigné","","1","64-9.2710471","0064-B-1167-4001","1",""
"0064","20331000021","20331025083","Acigné","","1","64-9.2712454","0064-B-1167-4001","1",""
"0064","20331000029","20331025084","Acigné","","1","64-9.2710111","0064-B-1167-4001","1",""
"0064","20331000031","20331025085","Acigné","","1","64-9.2712814","0064-B-1167-4001","1",""
"0064","20331000037","20331025086","Acigné","","1","64-9.2710845","0064-B-1167-4001","1",""
"0064","20331000048","20331025087","Acigné","","1","64-9.2711545","0064-B-1167-4001","1",""
"0064","20331000050","20331025088","Acigné","","1","64-9.2711871","0064-B-1167-4001","1",""
"0064","20331000013","20331025089","Acigné","","1","64-10.2711208","0064-B-1167-4001","1",""
"0012","20331000044","20331002509","Villejean-Université","","1","12-3.2707057","0012-B-1343-1669","1",""
"0064","20331000019","20331025090","Acigné","","1","64-10.2710473","0064-B-1167-4001","1",""
"0064","20331000021","20331025091","Acigné","","1","64-10.2712456","0064-B-1167-4001","1",""
"0064","20331000029","20331025092","Acigné","","1","64-10.2710113","0064-B-1167-4001","1",""
"0064","20331000031","20331025093","Acigné","","1","64-10.2712816","0064-B-1167-4001","1",""
"0064","20331000037","20331025094","Acigné","","1","64-10.2710847","0064-B-1167-4001","1",""
"0064","20331000048","20331025095","Acigné","","1","64-10.2711547","0064-B-1167-4001","1",""
"0064","20331000050","20331025096","Acigné","","1","64-10.2711873","0064-B-1167-4001","1",""
"0064","20331000013","20331025097","Acigné","","1","64-12.2711210","0064-B-1167-4001","1",""
"0064","20331000019","20331025098","Acigné","","1","64-12.2710481","0064-B-1167-4001","1",""
"0064","20331000021","20331025099","Acigné","","1","64-12.2712464","0064-B-1167-4001","1",""
"0052","20331000021","20331000251","Montgermont La Chapelle","","1","52-3.2712420","0052-B-3732-4069","1",""
"0012","20331000044","20331002510","La Poterie","","0","12-8.2707060","0012-A-1669-1343","1",""
"0064","20331000029","20331025100","Acigné","","1","64-12.2710121","0064-B-1167-4001","1",""
"0064","20331000031","20331025101","Acigné","","1","64-12.2712824","0064-B-1167-4001","1",""
"0064","20331000037","20331025102","Acigné","","1","64-12.2710838","0064-B-1167-4001","1",""
"0064","20331000048","20331025103","Acigné","","1","64-12.2711564","0064-B-1167-4001","1",""
"0064","20331000050","20331025104","Acigné","","1","64-12.2711890","0064-B-1167-4001","1",""
"0064","20331000013","20331025105","Rennes République","","0","64-1.2711202","0064-A-4001-1167","1",""
"0064","20331000019","20331025106","Rennes République","","0","64-1.2710476","0064-A-4001-1167","1",""
"0064","20331000021","20331025107","Rennes République","","0","64-1.2712459","0064-A-4001-1167","1",""
"0064","20331000029","20331025108","Rennes République","","0","64-1.2710116","0064-A-4001-1167","1",""
"0064","20331000031","20331025109","Rennes République","","0","64-1.2712819","0064-A-4001-1167","1",""
"0012","20331000044","20331002511","Villejean-Université","","1","12-2.2707056","0012-B-1343-1669","1",""
"0064","20331000037","20331025110","Rennes République","","0","64-1.2710841","0064-A-4001-1167","1",""
"0064","20331000048","20331025111","Rennes République","","0","64-1.2711523","0064-A-4001-1167","1",""
"0064","20331000050","20331025112","Rennes République","","0","64-1.2711852","0064-A-4001-1167","1",""
"0064","20331000014","20331025113","Rennes République","","0","64-3.2711203","0064-A-4001-1167","1",""
"0064","20331000020","20331025114","Rennes République","","0","64-3.2710477","0064-A-4001-1167","1",""
"0064","20331000022","20331025115","Rennes République","","0","64-3.2712460","0064-A-4001-1167","1",""
"0064","20331000030","20331025116","Rennes République","","0","64-3.2710117","0064-A-4001-1167","1",""
"0064","20331000032","20331025117","Rennes République","","0","64-3.2712820","0064-A-4001-1167","1",""
"0064","20331000049","20331025118","Rennes République","","0","64-3.2711542","0064-A-4001-1167","1",""
"0064","20331000051","20331025119","Rennes République","","0","64-3.2711868","0064-A-4001-1167","1",""
"0012","20331000043","20331002512","La Poterie","","0","12-21.2702095","0012-A-1669-1343","1",""
"0064","20331000038","20331025120","Rennes République","","0","64-3.2710842","0064-A-4001-1167","1",""
"0064","20331000038","20331025121","Rennes République","","0","64-10.2710847","0064-A-4001-1167","1",""
"0064","20331000038","20331025122","Rennes République","","0","64-8.2710848","0064-A-4001-1167","1",""
"0064","20331000010","20331025123","Rennes République","","0","50-2.2712039","0064-A-4001-1167","1",""
"0064","20331000011","20331025124","Rennes République","","0","50-2.2703202","0064-A-4001-1167","1",""
"0064","20331000010","20331025125","Rennes République","","0","50-1.2712040","0064-A-4001-1167","1",""
"0064","20331000011","20331025126","Rennes République","","0","50-1.2703203","0064-A-4001-1167","1",""
"0064","20331000010","20331025127","Rennes République","","0","64-1.2712041","0064-A-4001-1167","1",""
"0064","20331000011","20331025128","Rennes République","","0","64-1.2703204","0064-A-4001-1167","1",""
"0064","20331000010","20331025129","Rennes République","","0","50-2.2712039","0064-A-4001-1167","1",""
"0012","20331000043","20331002513","Villejean-Université","","1","12-21.2702095","0012-B-1343-1669","1",""
"0064","20331000011","20331025130","Rennes République","","0","50-2.2703202","0064-A-4001-1167","1",""
"0064","20331000010","20331025131","Acigné","","1","50-1.2712040","0064-B-1167-4001","1",""
"0064","20331000011","20331025132","Acigné","","1","50-1.2703203","0064-B-1167-4001","1",""
"0064","20331000010","20331025133","Acigné","","1","64-1.2712041","0064-B-1167-4001","1",""
"0064","20331000011","20331025134","Acigné","","1","64-1.2703204","0064-B-1167-4001","1",""
"0064","20331000010","20331025135","Acigné","","1","50-2.2712039","0064-B-1167-4001","1",""
"0064","20331000011","20331025136","Acigné","","1","50-2.2703202","0064-B-1167-4001","1",""
"0064","20331000010","20331025137","Acigné","","1","50-1.2712040","0064-B-1167-4001","1",""
"0064","20331000011","20331025138","Acigné","","1","50-1.2703203","0064-B-1167-4001","1",""
"0064","20331000010","20331025139","Acigné","","1","64-1.2712041","0064-B-1167-4001","1",""
"0012","20331000043","20331002514","La Poterie","","0","12-22.2702117","0012-A-1669-1343","1",""
"0064","20331000011","20331025140","Acigné","","1","64-1.2703204","0064-B-1167-4001","1",""
"0064","20331000010","20331025141","Acigné","","1","50-2.2712039","0064-B-1167-4001","1",""
"0064","20331000011","20331025142","Acigné","","1","50-2.2703202","0064-B-1167-4001","1",""
"0064","20331000010","20331025143","Acigné","","1","50-1.2712040","0064-B-1167-4001","1",""
"0064","20331000011","20331025144","Acigné","","1","50-1.2703203","0064-B-1167-4001","1",""
"0064","20331000010","20331025145","Acigné","","1","64-1.2712041","0064-B-1167-4001","1",""
"0064","20331000011","20331025146","Acigné","","1","64-1.2703204","0064-B-1167-4001","1",""
"0064","20331000010","20331025147","Acigné","","1","50-2.2712039","0064-B-1167-4001","1",""
"0064","20331000011","20331025148","Acigné","","1","50-2.2703202","0064-B-1167-4001","1",""
"0064","20331000010","20331025149","Acigné","","1","50-1.2712040","0064-B-1167-4001","1",""
"0012","20331000043","20331002515","Villejean-Université","","1","12-22.2702117","0012-B-1343-1669","1",""
"0064","20331000011","20331025150","Acigné","","1","50-1.2703203","0064-B-1167-4001","1",""
"0200","20331000013","20331025151","Rennes Lycée Assomption","","0","200-1.2711198","0200-A-4001-1007","2",""
"0200","20331000019","20331025152","Rennes Lycée Assomption","","0","200-1.2710469","0200-A-4001-1007","2",""
"0200","20331000021","20331025153","Rennes Lycée Assomption","","0","200-1.2712452","0200-A-4001-1007","2",""
"0200","20331000029","20331025154","Rennes Lycée Assomption","","0","200-1.2710109","0200-A-4001-1007","2",""
"0200","20331000031","20331025155","Rennes Lycée Assomption","","0","200-1.2712812","0200-A-4001-1007","2",""
"0200","20331000037","20331025156","Rennes Lycée Assomption","","0","200-1.2710836","0200-A-4001-1007","2",""
"0200","20331000048","20331025157","Rennes Lycée Assomption","","0","200-1.2711569","0200-A-4001-1007","2",""
"0200","20331000050","20331025158","Rennes Lycée Assomption","","0","200-1.2711895","0200-A-4001-1007","2",""
"0200","20331000014","20331025159","Cesson-Sévigné Acigné","","1","200-3.2711199","0200-B-1033-4001","2",""
"0012","20331000043","20331002516","La Poterie","","0","12-21.2702095","0012-A-1669-1343","1",""
"0200","20331000020","20331025160","Cesson-Sévigné Acigné","","1","200-3.2710470","0200-B-1033-4001","2",""
"0200","20331000022","20331025161","Cesson-Sévigné Acigné","","1","200-3.2712453","0200-B-1033-4001","2",""
